household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,stunting_flag,risk_score,risk_label
HH01530,-1.97339,30.15825,Gasabo,Gasabo,1,2,2,piped,3,3,0,0.0009,Low
HH01531,-1.91755,30.19036,Nyarugenge,Gitega,1,4,2,piped,3,4,0,0.0011,Low
HH01532,-1.97532,30.10331,Nyarugenge,Kigali,0,0,2,piped,3,2,0,0.0007,Low
HH01533,-1.9719,30.33857,Rwamagana,Gahengeri,0,3,2,protected_well,1,2,1,0.8699,High
HH01534,-1.99723,30.46327,Rwamagana,Gishari,0,3,2,protected_well,1,3,1,0.5973,High
HH01535,-1.81631,30.19541,Gasabo,Gasabo,1,2,2,piped,2,2,0,0.0306,Low
HH01536,-2.10956,30.1018,Bugesera,Juru,1,4,2,protected_well,1,3,1,0.7769,High
HH01537,-2.02922,30.06694,Kicukiro,Kagarama,0,0,2,unprotected_well,2,2,0,0.4217,Medium
HH01538,-1.85792,30.0048,Gasabo,Remera,1,0,3,protected_well,3,3,0,0.0001,Low
HH01539,-1.9914,30.43182,Rwamagana,Gishari,1,3,2,piped,2,4,0,0.0036,Low
HH01540,-1.93948,30.33801,Rwamagana,Nzige,0,0,1,river,1,2,1,0.9989,High
HH01541,-1.88293,30.06738,Nyarugenge,Nyamirambo,1,2,3,piped,3,3,0,0.0001,Low
HH01542,-1.99299,30.05439,Kicukiro,Kanombe,1,0,3,protected_well,2,2,0,0.0048,Low
HH01543,-1.99299,30.00996,Kicukiro,Gatenga,1,0,3,protected_well,3,2,0,0.0006,Low
HH01544,-2.04116,30.17669,Kicukiro,Gahanga,1,2,3,piped,3,2,0,0.0003,Low
HH01545,-1.99677,30.02185,Nyarugenge,Kimisagara,1,3,1,protected_well,3,2,1,0.5844,High
HH01546,-1.92109,30.07901,Gasabo,Bumbogo,1,1,3,piped,1,3,0,0.0018,Low
HH01547,-1.96405,30.03351,Nyarugenge,Gitega,1,2,2,piped,2,2,0,0.0306,Low
HH01548,-1.99248,30.38014,Rwamagana,Fumbwe,0,3,2,piped,1,2,0,0.3721,Medium
HH01549,-1.83497,30.10474,Gasabo,Kinyinya,1,4,3,piped,2,3,0,0.0029,Low
HH01550,-2.01787,29.96009,Kicukiro,Niboye,1,2,3,piped,3,3,0,0.0001,Low
HH01551,-2.07025,30.42545,Rwamagana,Gahengeri,1,1,2,protected_well,2,3,0,0.0326,Low
HH01552,-1.91023,30.10229,Gasabo,Kinyinya,0,1,2,piped,1,4,0,0.0053,Low
HH01553,-2.01514,30.0539,Kicukiro,Kagarama,1,0,1,piped,3,3,0,0.0021,Low
HH01554,-1.90345,30.01994,Nyarugenge,Nyamirambo,1,0,1,piped,3,2,0,0.0095,Low
HH01555,-1.92513,30.33858,Rwamagana,Munyaga,0,4,3,unprotected_well,2,2,0,0.6233,High
HH01556,-1.87866,30.45714,Rwamagana,Fumbwe,0,1,1,river,1,2,1,0.9995,High
HH01557,-1.8522,30.04891,Nyarugenge,Rwezamenyo,0,1,3,piped,2,2,0,0.001,Low
HH01558,-2.14039,30.25089,Bugesera,Mwogo,0,1,2,piped,2,1,0,0.0572,Low
HH01559,-1.91222,30.10754,Nyarugenge,Rwezamenyo,1,2,3,protected_well,2,2,0,0.0259,Low
HH01560,-1.89695,30.1578,Gasabo,Jabana,0,0,1,protected_well,1,1,0,0.9689,High
HH01561,-1.94261,30.01616,Nyarugenge,Gitega,1,0,3,piped,3,4,0,0.0,Low
HH01562,-1.95657,30.36472,Rwamagana,Munyaga,0,2,2,protected_well,2,2,0,0.2628,Low
HH01563,-1.84887,30.13147,Gasabo,Bumbogo,1,4,1,protected_well,2,1,1,0.9917,High
HH01564,-1.87268,30.38735,Rwamagana,Gahengeri,0,3,3,piped,2,3,0,0.0012,Low
HH01565,-2.00481,30.11816,Gasabo,Gasabo,1,0,2,protected_well,1,3,0,0.1027,Low
HH01566,-1.91819,30.13724,Gasabo,Remera,1,1,2,piped,1,2,0,0.097,Low
HH01567,-2.1638,30.09134,Bugesera,Mareba,0,2,2,piped,3,4,0,0.0002,Low
HH01568,-1.86613,30.37204,Rwamagana,Munyaga,1,1,3,piped,3,3,0,0.0,Low
HH01569,-2.14458,30.27431,Bugesera,Mareba,0,0,2,unprotected_well,3,3,0,0.0199,Low
HH01570,-2.04159,30.09582,Nyarugenge,Rwezamenyo,1,1,2,piped,1,3,0,0.0233,Low
HH01571,-1.97368,30.08084,Gasabo,Kinyinya,1,4,3,piped,3,2,0,0.0016,Low
HH01572,-1.80739,30.12614,Gasabo,Bumbogo,1,4,2,piped,3,2,0,0.0214,Low
HH01573,-1.95677,30.17756,Kicukiro,Kagarama,1,2,3,protected_well,3,4,0,0.0002,Low
HH01574,-2.11187,30.41695,Rwamagana,Gishari,0,3,1,protected_well,1,2,1,0.989,High
HH01575,-1.90187,30.15192,Gasabo,Bumbogo,1,4,3,piped,3,4,0,0.0001,Low
HH01576,-1.93742,30.08982,Nyarugenge,Gitega,1,2,3,piped,3,3,0,0.0001,Low
HH01577,-1.88537,30.36889,Rwamagana,Gishari,0,1,2,protected_well,1,1,1,0.8453,High
HH01578,-2.15887,30.20828,Bugesera,Gashora,1,3,2,piped,1,2,0,0.3721,Medium
HH01579,-1.91815,30.12735,Gasabo,Jabana,1,2,3,piped,2,3,0,0.0005,Low
HH01580,-1.8844,30.0774,Nyarugenge,Rwezamenyo,0,1,1,protected_well,3,2,0,0.2032,Low
HH01581,-2.05013,30.05291,Kicukiro,Niboye,1,2,3,piped,3,3,0,0.0001,Low
HH01582,-1.90492,30.03932,Nyarugenge,Nyamirambo,1,1,1,piped,2,2,0,0.1529,Low
HH01583,-2.005,30.06923,Gasabo,Remera,1,0,3,piped,2,3,0,0.0001,Low
HH01584,-1.95773,30.49696,Rwamagana,Fumbwe,0,2,3,protected_well,1,2,0,0.1752,Low
HH01585,-2.14757,30.25475,Bugesera,Mareba,1,1,3,piped,1,3,0,0.0018,Low
HH01586,-1.81669,30.15972,Gasabo,Bumbogo,0,2,2,river,1,4,1,0.9469,High
HH01587,-1.93263,30.08313,Nyarugenge,Kigali,1,1,3,piped,2,4,0,0.0,Low
HH01588,-1.81127,30.03085,Gasabo,Bumbogo,0,0,2,protected_well,3,4,0,0.0004,Low
HH01589,-1.97277,30.05199,Nyarugenge,Gitega,1,1,2,piped,3,4,0,0.0001,Low
HH01590,-2.05302,30.14495,Kicukiro,Niboye,1,4,3,piped,3,1,0,0.0073,Low
HH01591,-1.95724,29.99127,Nyarugenge,Rwezamenyo,0,1,2,unprotected_well,2,1,1,0.8853,High
HH01592,-2.14896,30.31231,Bugesera,Kamabuye,0,2,3,unprotected_well,2,3,0,0.0624,Low
HH01593,-2.0359,30.36568,Rwamagana,Gahengeri,0,4,2,piped,1,2,1,0.5819,High
HH01594,-1.94027,29.97462,Kicukiro,Kanombe,1,3,2,piped,3,4,0,0.0005,Low
HH01595,-2.0223,30.16681,Gasabo,Kinyinya,0,4,1,river,1,1,1,1.0,High
HH01596,-2.14607,30.20628,Bugesera,Mwogo,0,3,2,piped,1,1,1,0.7277,High
HH01597,-1.93944,30.32244,Rwamagana,Fumbwe,0,0,2,piped,1,4,0,0.0022,Low
HH01598,-1.93179,30.12216,Nyarugenge,Kimisagara,1,0,3,protected_well,2,3,0,0.0011,Low
HH01599,-2.09609,30.21596,Bugesera,Mareba,1,0,3,piped,2,3,0,0.0001,Low
HH01600,-1.94658,30.08565,Gasabo,Jabana,1,4,2,piped,3,3,0,0.0048,Low
HH01601,-1.9975,30.30611,Rwamagana,Munyaga,0,2,3,piped,2,2,0,0.0024,Low
HH01602,-1.96433,30.36248,Rwamagana,Fumbwe,0,0,3,protected_well,2,4,0,0.0002,Low
HH01603,-1.89928,30.16118,Gasabo,Bumbogo,1,3,2,protected_well,3,3,0,0.0227,Low
HH01604,-1.87257,30.18899,Gasabo,Remera,1,0,1,protected_well,2,2,0,0.4643,Medium
HH01605,-1.96712,30.05681,Kicukiro,Gatenga,1,3,2,protected_well,3,4,0,0.0051,Low
HH01606,-1.95412,30.09102,Nyarugenge,Kimisagara,0,2,1,piped,3,1,0,0.1931,Low
HH01607,-1.96458,30.00871,Gasabo,Bumbogo,1,0,2,protected_well,3,2,0,0.008,Low
HH01608,-1.88241,30.11187,Gasabo,Remera,1,2,3,piped,3,1,0,0.0013,Low
HH01609,-1.96828,30.11919,Gasabo,Remera,0,4,2,river,2,2,1,0.996,High
HH01610,-1.94166,30.18159,Kicukiro,Niboye,1,3,3,piped,2,4,0,0.0003,Low
HH01611,-1.93611,30.12449,Kicukiro,Kagarama,0,1,1,piped,3,1,0,0.0925,Low
HH01612,-1.96517,30.10137,Kicukiro,Kanombe,1,2,1,piped,3,2,0,0.0504,Low
HH01613,-1.82009,30.39006,Rwamagana,Gahengeri,0,3,2,piped,2,4,0,0.0036,Low
HH01614,-1.94452,30.37368,Rwamagana,Gishari,1,4,2,river,3,3,1,0.8742,High
HH01615,-1.9822,30.08946,Kicukiro,Kanombe,1,3,1,piped,3,2,0,0.1108,Low
HH01616,-2.00093,30.41481,Rwamagana,Gahengeri,0,1,2,unprotected_well,2,1,1,0.8853,High
HH01617,-1.82735,30.17166,Gasabo,Bumbogo,1,0,1,unprotected_well,2,3,1,0.6844,High
HH01618,-2.1273,30.17124,Bugesera,Mareba,0,3,3,river,2,3,1,0.638,High
HH01619,-1.88362,30.07229,Nyarugenge,Rwezamenyo,0,3,2,piped,1,4,0,0.0283,Low
HH01620,-2.1164,30.12507,Bugesera,Juru,1,2,1,piped,3,2,0,0.0504,Low
HH01621,-2.07681,30.48625,Rwamagana,Nzige,0,0,2,unprotected_well,2,2,0,0.4217,Medium
HH01622,-2.30189,30.15521,Bugesera,Juru,0,0,3,unprotected_well,2,1,0,0.1969,Low
HH01623,-2.19105,30.22015,Bugesera,Juru,1,1,3,piped,3,3,0,0.0,Low
HH01624,-1.94131,30.45528,Rwamagana,Fumbwe,0,2,1,piped,3,1,0,0.1931,Low
HH01625,-1.91951,30.08715,Gasabo,Gasabo,1,2,3,piped,2,4,0,0.0001,Low
HH01626,-1.89115,29.9418,Nyarugenge,Gitega,1,1,2,piped,3,2,0,0.0017,Low
HH01627,-1.97191,30.10249,Kicukiro,Niboye,0,3,3,piped,3,1,0,0.0031,Low
HH01628,-2.01802,30.0935,Kicukiro,Kagarama,1,1,3,piped,3,3,0,0.0,Low
HH01629,-1.93538,30.3207,Rwamagana,Fumbwe,0,1,2,protected_well,1,2,1,0.548,High
HH01630,-2.20897,30.16217,Bugesera,Juru,0,0,1,protected_well,1,2,1,0.8738,High
HH01631,-1.9159,30.19982,Kicukiro,Kagarama,1,2,3,piped,2,4,0,0.0001,Low
HH01632,-1.84886,30.17228,Gasabo,Jabana,1,4,3,piped,3,3,0,0.0004,Low
HH01633,-1.94115,30.0214,Kicukiro,Kanombe,0,0,2,piped,1,3,0,0.01,Low
HH01634,-1.8908,30.11101,Nyarugenge,Nyamirambo,0,0,3,piped,3,2,0,0.0001,Low
HH01635,-1.90418,30.05977,Gasabo,Kinyinya,1,2,3,protected_well,3,3,0,0.0007,Low
HH01636,-1.94589,30.12606,Gasabo,Kinyinya,0,4,2,unprotected_well,3,2,1,0.7353,High
HH01637,-1.88421,30.19781,Gasabo,Bumbogo,1,3,3,piped,3,2,0,0.0007,Low
HH01638,-2.06221,30.42588,Rwamagana,Fumbwe,0,1,3,protected_well,1,3,0,0.0197,Low
HH01639,-1.96799,29.94451,Nyarugenge,Nyamirambo,1,3,2,piped,2,3,0,0.0162,Low
HH01640,-1.77703,30.20714,Gasabo,Gasabo,1,2,3,piped,1,3,0,0.0042,Low
HH01641,-2.13248,30.14925,Bugesera,Mwogo,0,3,3,protected_well,3,2,0,0.0078,Low
HH01642,-1.92572,30.43148,Rwamagana,Nzige,0,1,3,piped,1,2,0,0.008,Low
HH01643,-1.88774,30.05724,Gasabo,Jabana,1,0,3,piped,3,3,0,0.0,Low
HH01644,-1.94906,30.13554,Gasabo,Remera,1,2,3,piped,3,3,0,0.0001,Low
HH01645,-2.01962,30.12517,Kicukiro,Niboye,0,3,3,unprotected_well,3,3,0,0.0192,Low
HH01646,-1.96431,30.43366,Rwamagana,Munyaga,0,1,3,protected_well,1,4,0,0.0044,Low
HH01647,-2.03405,30.19011,Gasabo,Bumbogo,1,2,1,piped,2,2,0,0.2977,Low
HH01648,-2.02728,30.14029,Kicukiro,Kagarama,1,3,3,piped,3,3,0,0.0002,Low
HH01649,-1.92211,30.05899,Nyarugenge,Kigali,1,1,3,piped,3,3,0,0.0,Low
HH01650,-2.17827,30.08641,Nyarugenge,Rwezamenyo,1,3,1,piped,2,1,1,0.8177,High
HH01651,-1.94326,30.13255,Kicukiro,Gahanga,1,4,2,piped,3,4,0,0.0011,Low
HH01652,-1.82998,30.12586,Nyarugenge,Kimisagara,0,4,2,unprotected_well,1,2,1,0.9944,High
HH01653,-1.95263,30.09901,Gasabo,Jabana,1,2,2,protected_well,3,2,0,0.0427,Low
HH01654,-2.00478,29.9605,Nyarugenge,Rwezamenyo,1,2,3,piped,3,3,0,0.0001,Low
HH01655,-1.71896,30.00951,Gasabo,Remera,1,1,3,piped,3,4,0,0.0,Low
HH01656,-2.20164,30.12743,Bugesera,Kamabuye,0,4,3,unprotected_well,2,3,0,0.2685,Low
HH01657,-2.00517,30.36682,Rwamagana,Nzige,0,2,3,piped,1,4,0,0.0009,Low
HH01658,-1.90076,29.95707,Kicukiro,Niboye,0,2,3,piped,3,3,0,0.0001,Low
HH01659,-1.8802,30.09352,Kicukiro,Kanombe,1,3,3,piped,3,3,0,0.0002,Low
HH01660,-2.06774,30.17111,Bugesera,Mwogo,0,3,2,protected_well,3,1,0,0.321,Medium
HH01661,-1.90202,29.99223,Nyarugenge,Kimisagara,1,1,2,piped,2,3,0,0.003,Low
HH01662,-1.98505,30.15187,Gasabo,Bumbogo,0,3,3,piped,1,3,0,0.0097,Low
HH01663,-1.90109,30.04612,Gasabo,Jabana,1,0,3,piped,3,4,0,0.0,Low
HH01664,-1.98756,30.09073,Nyarugenge,Gitega,1,0,3,protected_well,2,4,0,0.0002,Low
HH01665,-1.95521,30.08184,Kicukiro,Niboye,0,1,1,protected_well,1,3,1,0.7829,High
HH01666,-1.89411,30.41693,Rwamagana,Munyaga,1,4,2,piped,3,2,0,0.0214,Low
HH01667,-2.03953,30.11823,Kicukiro,Gatenga,1,4,3,piped,3,3,0,0.0004,Low
HH01668,-1.94705,30.03012,Nyarugenge,Kimisagara,1,4,2,piped,3,2,0,0.0214,Low
HH01669,-1.78954,30.00358,Nyarugenge,Nyamirambo,1,4,1,piped,3,3,0,0.061,Low
HH01670,-1.86191,30.0817,Nyarugenge,Nyamirambo,1,4,2,protected_well,3,3,0,0.0518,Low
HH01671,-1.87535,30.16067,Gasabo,Remera,1,0,3,piped,3,3,0,0.0,Low
HH01672,-1.86292,30.42746,Rwamagana,Nzige,1,3,3,piped,2,3,0,0.0012,Low
HH01673,-2.03614,30.44396,Rwamagana,Fumbwe,0,2,1,protected_well,3,1,1,0.7297,High
HH01674,-1.98944,30.08559,Kicukiro,Kagarama,1,0,2,river,3,1,1,0.8228,High
HH01675,-1.87954,30.09663,Gasabo,Remera,1,3,3,piped,2,2,0,0.0055,Low
HH01676,-1.92288,30.03741,Nyarugenge,Kigali,0,2,2,piped,2,1,0,0.1247,Low
HH01677,-1.87324,30.45052,Rwamagana,Munyaga,0,1,2,piped,1,2,0,0.097,Low
HH01678,-1.97213,30.09817,Nyarugenge,Kimisagara,1,1,1,protected_well,2,1,1,0.9017,High
HH01679,-1.95675,30.44089,Rwamagana,Gahengeri,0,2,1,protected_well,1,2,1,0.9745,High
HH01680,-1.94448,30.1609,Gasabo,Gasabo,0,4,1,piped,2,3,1,0.3414,Medium
HH01681,-2.10237,30.20989,Bugesera,Mareba,1,4,2,piped,2,4,0,0.0085,Low
HH01682,-1.95045,30.11981,Nyarugenge,Kimisagara,1,1,3,piped,3,4,0,0.0,Low
HH01683,-2.03971,30.37266,Rwamagana,Nzige,1,0,2,piped,3,2,0,0.0007,Low
HH01684,-1.97968,30.34675,Rwamagana,Nzige,0,2,1,piped,2,1,0,0.6564,High
HH01685,-1.92795,30.43974,Rwamagana,Fumbwe,0,4,2,piped,2,2,0,0.1485,Low
HH01686,-1.86271,30.10856,Gasabo,Kinyinya,0,0,1,piped,2,1,0,0.2573,Low
HH01687,-2.14146,30.13786,Bugesera,Juru,0,0,2,protected_well,1,2,0,0.3405,Medium
HH01688,-2.00186,30.04013,Nyarugenge,Rwezamenyo,0,2,3,unprotected_well,3,3,0,0.0083,Low
HH01689,-1.96421,30.14709,Gasabo,Remera,1,1,2,protected_well,2,3,0,0.0326,Low
HH01690,-2.04741,30.24699,Bugesera,Kamabuye,0,4,2,unprotected_well,2,1,1,0.9901,High
HH01691,-1.93855,30.02576,Gasabo,Gasabo,1,3,1,piped,2,2,0,0.4988,Medium
HH01692,-2.07454,30.18389,Bugesera,Gashora,0,3,2,protected_well,2,4,0,0.0396,Low
HH01693,-1.92087,30.027,Nyarugenge,Kigali,1,2,3,piped,3,3,0,0.0001,Low
HH01694,-1.9172,30.14197,Gasabo,Jabana,1,0,3,piped,1,2,0,0.0034,Low
HH01695,-1.97812,30.15151,Nyarugenge,Kimisagara,1,3,3,unprotected_well,3,3,0,0.0192,Low
HH01696,-2.11364,30.18324,Bugesera,Mareba,0,1,2,piped,1,3,0,0.0233,Low
HH01697,-2.00353,30.07693,Nyarugenge,Nyamirambo,0,0,2,piped,3,3,0,0.0002,Low
HH01698,-1.91145,30.16535,Gasabo,Gasabo,0,0,3,piped,2,2,0,0.0004,Low
HH01699,-2.10497,30.13981,Bugesera,Mareba,0,4,3,piped,2,4,0,0.0006,Low
HH01700,-2.02902,30.10201,Kicukiro,Kanombe,1,0,1,protected_well,3,2,0,0.0979,Low
HH01701,-2.13941,30.11953,Bugesera,Mwogo,0,3,1,unprotected_well,1,1,1,0.9998,High
HH01702,-1.91463,30.15907,Kicukiro,Gahanga,1,3,3,piped,3,4,0,0.0,Low
HH01703,-2.20673,30.11934,Bugesera,Mwogo,1,2,3,unprotected_well,1,3,0,0.347,Medium
HH01704,-1.95946,30.04894,Nyarugenge,Gitega,1,2,3,unprotected_well,3,3,0,0.0083,Low
HH01705,-1.9974,30.11516,Kicukiro,Kagarama,0,0,3,piped,2,4,0,0.0,Low
HH01706,-2.01382,30.13661,Bugesera,Mwogo,0,4,1,unprotected_well,2,2,1,0.9966,High
HH01707,-1.99914,30.46724,Rwamagana,Fumbwe,1,2,2,piped,3,2,0,0.0039,Low
HH01708,-2.17225,30.13842,Bugesera,Juru,0,3,2,river,3,2,1,0.9303,High
HH01709,-1.81735,30.06697,Gasabo,Bumbogo,1,4,1,piped,3,2,0,0.2264,Low
HH01710,-2.20946,30.15327,Bugesera,Gashora,0,4,2,protected_well,2,3,0,0.3037,Medium
HH01711,-1.86999,30.13833,Gasabo,Gasabo,1,3,3,unprotected_well,2,2,0,0.4133,Medium
HH01712,-2.15179,30.17672,Bugesera,Gashora,0,3,3,river,1,4,0,0.7574,High
HH01713,-1.96393,30.18295,Nyarugenge,Nyamirambo,1,4,1,piped,3,2,0,0.2264,Low
HH01714,-1.87247,30.06832,Nyarugenge,Kimisagara,1,2,3,piped,3,4,0,0.0,Low
HH01715,-1.85746,30.00743,Gasabo,Remera,1,3,3,piped,3,4,0,0.0,Low
HH01716,-1.95757,29.98515,Nyarugenge,Rwezamenyo,1,0,2,piped,2,4,0,0.0003,Low
HH01717,-1.99871,30.1376,Bugesera,Mareba,0,4,2,unprotected_well,3,1,1,0.9261,High
HH01718,-1.98708,30.06272,Nyarugenge,Nyamirambo,1,0,3,protected_well,3,3,0,0.0001,Low
HH01719,-2.0728,30.39808,Rwamagana,Munyaga,0,1,3,piped,1,3,0,0.0018,Low
HH01720,-1.9584,30.45951,Rwamagana,Fumbwe,0,3,2,piped,1,4,0,0.0283,Low
HH01721,-1.90956,30.16372,Gasabo,Bumbogo,0,2,2,river,2,2,1,0.9784,High
HH01722,-1.85921,30.1669,Kicukiro,Kanombe,1,0,2,piped,2,2,0,0.0057,Low
HH01723,-2.16396,30.09404,Bugesera,Gashora,0,3,2,piped,1,1,1,0.7277,High
HH01724,-1.86777,29.94778,Gasabo,Gasabo,1,3,2,piped,2,2,0,0.0691,Low
HH01725,-1.91041,30.18384,Gasabo,Kinyinya,1,0,2,piped,2,2,0,0.0057,Low
HH01726,-2.12885,30.19572,Bugesera,Kamabuye,0,3,2,protected_well,3,2,0,0.0949,Low
HH01727,-1.97782,30.13853,Gasabo,Jabana,0,3,2,unprotected_well,1,3,1,0.9436,High
HH01728,-1.93077,30.55881,Rwamagana,Fumbwe,0,1,2,protected_well,2,1,0,0.4063,Medium
HH01729,-2.19463,30.14541,Bugesera,Juru,0,3,2,unprotected_well,1,1,1,0.9971,High
HH01730,-1.90757,30.07416,Gasabo,Bumbogo,0,1,2,unprotected_well,3,1,1,0.4916,Medium
HH01731,-1.86546,30.38803,Rwamagana,Munyaga,0,0,2,protected_well,3,3,0,0.0018,Low
HH01732,-2.04929,30.38101,Rwamagana,Fumbwe,0,3,3,protected_well,2,3,0,0.0137,Low
HH01733,-1.86032,30.05283,Nyarugenge,Rwezamenyo,1,3,2,piped,1,1,0,0.7277,High
HH01734,-2.16574,30.09712,Bugesera,Juru,0,0,3,unprotected_well,3,1,0,0.0298,Low
HH01735,-1.98722,30.0797,Kicukiro,Kagarama,0,2,3,protected_well,1,4,0,0.0103,Low
HH01736,-1.96927,30.17312,Kicukiro,Gatenga,0,2,2,protected_well,3,3,0,0.0098,Low
HH01737,-2.20463,30.10575,Bugesera,Mwogo,0,4,2,protected_well,1,3,1,0.7769,High
HH01738,-2.07774,30.19957,Kicukiro,Kagarama,1,2,1,protected_well,2,3,0,0.5147,High
HH01739,-1.84507,30.0446,Kicukiro,Gahanga,1,3,3,piped,3,3,0,0.0002,Low
HH01740,-2.18318,30.1611,Bugesera,Mareba,0,1,2,protected_well,1,1,1,0.8453,High
HH01741,-1.94379,30.04406,Kicukiro,Kagarama,1,2,2,piped,3,3,0,0.0009,Low
HH01742,-1.95652,30.40751,Rwamagana,Fumbwe,0,3,1,piped,1,2,1,0.8882,High
HH01743,-1.80551,30.13304,Nyarugenge,Gitega,1,2,3,piped,3,3,0,0.0001,Low
HH01744,-1.95652,30.05914,Kicukiro,Kanombe,0,0,3,unprotected_well,1,2,0,0.3028,Medium
HH01745,-2.04299,30.13705,Bugesera,Mwogo,0,3,2,protected_well,2,1,1,0.7906,High
HH01746,-2.04775,30.14154,Bugesera,Mwogo,0,3,2,protected_well,1,2,1,0.8699,High
HH01747,-1.90724,30.09503,Nyarugenge,Kigali,1,0,3,piped,2,3,0,0.0001,Low
HH01748,-1.84173,30.22185,Gasabo,Jabana,0,2,2,unprotected_well,1,2,1,0.9698,High
HH01749,-2.09976,30.18225,Bugesera,Mwogo,1,0,2,piped,2,3,0,0.0013,Low
HH01750,-1.9398,30.10713,Kicukiro,Kanombe,0,0,1,protected_well,3,2,0,0.0979,Low
HH01751,-1.99057,30.13996,Kicukiro,Kanombe,1,3,2,piped,2,2,0,0.0691,Low
HH01752,-1.88507,30.08324,Gasabo,Bumbogo,1,1,3,piped,3,1,0,0.0006,Low
HH01753,-2.07895,30.09402,Bugesera,Mareba,0,4,3,protected_well,3,3,0,0.0041,Low
HH01754,-1.88598,30.02345,Nyarugenge,Kigali,1,4,2,piped,3,1,0,0.0896,Low
HH01755,-2.12573,30.17799,Bugesera,Mwogo,0,2,3,river,1,2,1,0.9643,High
HH01756,-1.83915,30.07983,Nyarugenge,Gitega,1,4,1,piped,2,2,1,0.7004,High
HH01757,-2.14533,30.19079,Bugesera,Mwogo,0,1,1,river,2,1,1,0.9991,High
HH01758,-2.00556,29.97246,Kicukiro,Kagarama,0,4,3,protected_well,3,2,0,0.018,Low
HH01759,-2.05427,30.45466,Rwamagana,Nzige,0,1,3,piped,2,3,0,0.0002,Low
HH01760,-1.9093,30.01428,Gasabo,Gasabo,0,2,1,unprotected_well,3,2,1,0.871,High
HH01761,-2.13128,30.17469,Bugesera,Gashora,0,0,3,piped,1,3,0,0.0008,Low
HH01762,-2.0025,30.15036,Kicukiro,Kagarama,1,0,3,piped,3,3,0,0.0,Low
HH01763,-2.02084,30.093,Nyarugenge,Rwezamenyo,0,1,3,piped,1,3,0,0.0018,Low
HH01764,-1.96033,30.09545,Gasabo,Remera,1,0,3,piped,1,3,0,0.0008,Low
HH01765,-1.94905,30.36904,Rwamagana,Nzige,1,3,3,piped,3,3,0,0.0002,Low
HH01766,-2.14833,30.14475,Bugesera,Mareba,0,1,2,protected_well,3,2,0,0.0187,Low
HH01767,-1.80069,30.15916,Nyarugenge,Gitega,1,2,2,piped,3,2,0,0.0039,Low
HH01768,-1.97042,30.035,Kicukiro,Niboye,0,3,2,protected_well,2,1,0,0.7906,High
HH01769,-2.05316,30.07248,Nyarugenge,Nyamirambo,1,3,2,piped,2,2,0,0.0691,Low
HH01770,-1.89804,30.18482,Gasabo,Jabana,1,0,3,piped,3,1,0,0.0002,Low
HH01771,-1.84896,30.08312,Gasabo,Bumbogo,0,4,2,piped,1,2,1,0.5819,High
HH01772,-1.96874,30.126,Nyarugenge,Nyamirambo,1,0,3,piped,1,3,0,0.0008,Low
HH01773,-2.20491,30.21886,Bugesera,Mwogo,1,1,2,protected_well,3,3,0,0.0042,Low
HH01774,-1.92159,30.50944,Rwamagana,Gishari,0,0,2,protected_well,3,3,0,0.0018,Low
HH01775,-1.94759,30.05048,Gasabo,Kinyinya,1,1,1,piped,2,2,0,0.1529,Low
HH01776,-2.06141,30.14502,Kicukiro,Gahanga,1,3,3,piped,2,3,0,0.0012,Low
HH01777,-1.98212,30.45955,Rwamagana,Nzige,0,0,2,unprotected_well,2,1,1,0.7668,High
HH01778,-1.86226,30.39129,Rwamagana,Gahengeri,0,4,3,unprotected_well,1,1,1,0.9835,High
HH01779,-2.01125,30.08959,Bugesera,Juru,0,2,2,river,1,2,1,0.9972,High
HH01780,-2.00028,30.00541,Nyarugenge,Rwezamenyo,1,1,2,piped,3,4,0,0.0001,Low
HH01781,-2.17602,30.13853,Bugesera,Mareba,0,2,2,piped,1,1,1,0.5322,High
HH01782,-1.97612,30.08552,Kicukiro,Kagarama,1,0,2,piped,3,2,0,0.0007,Low
HH01783,-2.16338,30.12647,Bugesera,Juru,0,1,2,piped,3,1,0,0.0075,Low
HH01784,-1.85526,30.02761,Gasabo,Gasabo,1,4,3,piped,3,3,0,0.0004,Low
HH01785,-1.90825,30.09228,Gasabo,Remera,0,3,3,unprotected_well,2,4,0,0.0335,Low
HH01786,-1.98165,30.07418,Nyarugenge,Rwezamenyo,1,4,1,piped,2,2,0,0.7004,High
HH01787,-1.81806,30.13377,Gasabo,Gasabo,0,2,1,unprotected_well,1,2,1,0.9977,High
HH01788,-1.9105,30.05919,Gasabo,Bumbogo,1,0,2,piped,3,4,0,0.0,Low
HH01789,-1.88711,30.12074,Nyarugenge,Nyamirambo,0,1,3,unprotected_well,3,4,0,0.0008,Low
HH01790,-1.84799,30.42084,Rwamagana,Gishari,1,4,3,piped,1,4,0,0.0051,Low
HH01791,-1.90564,30.03035,Nyarugenge,Rwezamenyo,1,1,1,protected_well,3,2,1,0.2032,Low
HH01792,-1.95853,30.11726,Nyarugenge,Nyamirambo,1,1,2,piped,3,3,0,0.0004,Low
HH01793,-2.22479,30.08733,Bugesera,Mwogo,0,1,3,protected_well,2,3,0,0.0025,Low
HH01794,-1.96646,30.0273,Nyarugenge,Rwezamenyo,1,3,1,piped,2,2,1,0.4988,Medium
